,PrimaryPropertyType,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),TotalGHGEmissions,BuildingAge,NaturalGas_Percentage,Electricity_Percentage,SteamUse_Percentage,ParkingGFA_Percentage,Neighborhood_EUI/SF,PrimaryPropertyType_EUI/SF
2078,Medical Office,SOUTHEAST,0.6931471805599453,1.0986122886681098,10.55458803059373,9.313167681775653,10.213579145500994,Medical Office,9.902887372464095,Office,8.923457979694966,none,0.0,14.5616593791071,2.7536607123542622,33,0.0,99.99996443579101,0.0,3.3977077790069723,4.329629158306644,4.504953110490593
2080,Mixed Use Property,SOUTHEAST,0.6931471805599453,0.6931471805599453,10.255059498298957,0.0,10.255059498298957,Fitness Center/Health Club/Gym,9.552652665079078,Other - Recreation,9.45915167003897,Office,7.299797366758161,14.573414399929971,4.06474409244581,28,43.04498868273715,56.95502303346228,0.0,0.0,4.329629158306644,4.550527089406856
2084,Other,NORTH,0.6931471805599453,1.3862943611198906,10.4664121460461,0.0,10.4664121460461,Automobile Dealership,10.4664121460461,none,0.0,none,0.0,14.46937323333627,3.494687724749494,14,20.88745527224856,79.11253172691536,0.0,0.0,4.269779718821181,4.666034874744712
2086,Mixed Use Property,NORTHWEST,0.6931471805599453,0.6931471805599453,11.108035191612906,0.0,11.108035191612906,Other - Education,10.081842921060204,Distribution Center,9.825580063659602,Non-Refrigerated Warehouse,9.825580063659602,13.3055476869201,3.033509637888021,51,56.252873826401625,43.7471469890001,0.0,0.0,4.368369606516011,4.550527089406856
2087,Warehouse,NORTHWEST,0.6931471805599453,0.6931471805599453,10.152649666248891,0.0,10.152649666248891,Non-Refrigerated Warehouse,9.844533409692458,Office,8.825412915085566,none,0.0,13.877509411562112,2.9892110565637253,54,23.339878456441213,76.66010979499819,0.0,0.0,4.368369606516011,3.558324320392524
2092,Small- and Mid-Sized Office,EAST,0.6931471805599453,1.0986122886681098,10.491301994830229,0.0,10.491301994830229,Office,10.225607282932941,Other,9.036106025364846,none,0.0,13.860664237177453,2.9465420293632194,116,22.264935508102575,77.7351003363283,0.0,0.0,4.493776181429274,4.121695953477062
2095,Mixed Use Property,EAST,0.6931471805599453,0.6931471805599453,10.491301994830229,0.0,10.491301994830229,Parking,9.798182590890704,Retail Store,9.798182590890704,none,0.0,13.965794449965674,3.314913013065143,110,34.34302736115466,65.6569618830403,0.0,0.0,4.493776181429274,4.550527089406856
2096,Warehouse,EAST,0.6931471805599453,1.0986122886681098,10.673618922112436,0.0,10.673618922112436,Non-Refrigerated Warehouse,10.673618922112436,none,0.0,none,0.0,14.472954133090072,3.9156165409382764,108,40.119978143396004,59.87999594787474,0.0,0.0,4.493776181429274,3.558324320392524
2097,Small- and Mid-Sized Office,GREATER DUWAMISH,0.6931471805599453,1.6094379124341003,10.893790537697386,9.462731997649378,10.620619778346533,Office,10.664316745782925,Parking,9.249657234353133,none,0.0,14.88450718360763,3.8680711178989635,110,19.751620175386417,80.24835407314053,0.0,3.215034876881914,3.9862703394562087,4.121695953477062
2098,Retail Store,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.68727493459719,0.0,10.68727493459719,Retail Store,10.435262205052501,Office,9.18574025510795,none,0.0,13.967835643837052,3.1986731175506815,48,28.634022383559486,71.36599908418599,0.0,0.0,3.9862703394562087,4.202548085123781
2099,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.784793387507323,0.0,10.784793387507323,Non-Refrigerated Warehouse,10.615971565652215,Office,8.922791623969637,none,0.0,14.809441637230846,4.3766371373894435,55,47.918307334786974,52.081701918187974,0.0,0.0,3.9862703394562087,3.558324320392524
2100,Distribution Center,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.49241245828517,0.0,10.49241245828517,Distribution Center,10.357012399387852,Office,8.426173793029069,none,0.0,12.804384799007858,2.167910189667444,69,30.99902747515818,69.0009209866944,0.0,0.0,3.9862703394562087,3.5765766642659993
2101,Supermarket / Grocery Store,NORTHEAST,0.6931471805599453,0.6931471805599453,10.3988847681449,0.0,10.3988847681449,Supermarket/Grocery Store,10.464331157823805,Parking,0.0,none,0.0,15.994776280543926,5.397845909262937,58,38.81428700067377,61.185701686868455,0.0,0.0,4.51823090404021,5.471408967115091
2104,Worship Facility,NORTHEAST,0.6931471805599453,1.0986122886681098,9.922603669728359,0.0,9.922603669728359,Worship Facility,9.922603669728359,none,0.0,none,0.0,13.603916074312513,3.5564902660681907,73,76.0459936075283,23.9540295608761,0.0,0.0,4.51823090404021,3.5353565939790244
2105,Worship Facility,NORTHEAST,0.6931471805599453,0.6931471805599453,10.098067006725584,0.0,10.098067006725584,Worship Facility,10.098067006725584,none,0.0,none,0.0,12.283570579550558,0.9202827531436926,77,0.0,100.0,0.0,0.0,4.51823090404021,3.5353565939790244
2106,Small- and Mid-Sized Office,NORTHEAST,0.6931471805599453,1.0986122886681098,9.919262471651491,0.0,9.919262471651491,Office,9.919262471651491,none,0.0,none,0.0,13.339078812577949,1.673351238177753,56,0.0,99.99994967747793,0.0,0.0,4.51823090404021,4.121695953477062
2109,Supermarket / Grocery Store,NORTHEAST,0.6931471805599453,0.6931471805599453,10.101436365215783,0.0,10.101436365215783,Supermarket/Grocery Store,10.101436365215783,none,0.0,none,0.0,16.10311002525894,5.56574570997255,50,42.16381457803367,57.83618542196633,0.0,0.0,4.51823090404021,5.471408967115091
2114,Other,NORTHWEST,0.6931471805599453,0.6931471805599453,10.416101576161335,0.0,10.416101576161335,Movie Theater,10.416101576161335,none,0.0,none,0.0,14.840350625800186,3.0170044088295307,37,0.0,99.99997308595135,0.0,0.0,4.368369606516011,4.666034874744712
2115,Supermarket / Grocery Store,NORTHWEST,0.0,0.6931471805599453,10.717878440381437,0.0,10.717878440381437,Supermarket/Grocery Store,10.717878440381437,none,0.0,none,0.0,15.713756983177966,5.072858637276387,37,36.40486444813179,63.595143043425786,0.0,0.0,4.368369606516011,5.471408967115091
2119,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.373522431293592,0.0,10.373522431293592,Non-Refrigerated Warehouse,10.37477161168151,none,0.0,none,0.0,14.597652335133121,3.7558369222388173,57,26.29889964016626,73.70107748856036,0.0,0.0,3.9862703394562087,3.558324320392524
2120,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.691967639914864,0.0,10.691967639914864,Non-Refrigerated Warehouse,10.724368099605625,none,0.0,none,0.0,15.274696696615791,5.173490833601192,53,73.31471528293552,26.685296338335167,0.0,0.0,3.9862703394562087,3.558324320392524
2121,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.491301994830229,0.0,10.491301994830229,Non-Refrigerated Warehouse,10.491301994830229,none,0.0,none,0.0,14.835015243279159,4.83150862819882,50,82.16524121962443,17.834776819061695,0.0,0.0,3.9862703394562087,3.558324320392524
2122,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.353320361711043,0.0,10.353320361711043,Non-Refrigerated Warehouse,10.296913817032536,Retail Store,7.2868764117507,none,0.0,14.120767226021384,3.788272197991971,44,53.852390865030586,46.14759071160077,0.0,0.0,3.9862703394562087,3.558324320392524
2123,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.41394310783523,0.0,10.41394310783523,Non-Refrigerated Warehouse,10.379752786950895,Office,7.0909098220799835,none,0.0,14.665334510805963,4.185859671057874,44,44.88653123201868,55.11346876798131,0.0,0.0,3.9862703394562087,3.558324320392524
2124,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.779393694214807,0.0,10.779393694214807,Non-Refrigerated Warehouse,10.774801838762809,none,0.0,none,0.0,14.679905392869777,4.096675177560383,44,38.88912821445096,61.11086125288371,0.0,0.0,3.9862703394562087,3.558324320392524
2125,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.219064422181425,0.0,10.219064422181425,Non-Refrigerated Warehouse,10.23462415135353,none,0.0,none,0.0,13.977921244103948,3.6901286735143684,44,56.83711521880643,43.16286352887521,0.0,0.0,3.9862703394562087,3.558324320392524
2131,K-12 School,NORTHEAST,0.6931471805599453,1.0986122886681098,10.683866919038945,0.0,10.683866919038945,K-12 School,10.518700218288165,none,0.0,none,0.0,14.535278917064463,4.456089962973938,74,74.73756593296682,25.262464496111804,0.0,0.0,4.51823090404021,3.933040582287841
2133,Retail Store,NORTHEAST,0.6931471805599453,0.6931471805599453,10.198170064632654,0.0,10.198170064632654,Retail Store,9.921376585371869,none,0.0,none,0.0,14.151313820872462,3.111735949310297,71,18.135212305523822,81.86480556358177,0.0,0.0,4.51823090404021,4.202548085123781
2134,Other,GREATER DUWAMISH,0.6931471805599453,1.6094379124341003,10.709427560571196,0.0,10.709427560571196,Other,10.709427560571196,none,0.0,none,0.0,13.764950284325042,3.4301087251565754,114,53.01865147428232,46.98138797051896,0.0,0.0,3.9862703394562087,4.666034874744712
2138,Other,GREATER DUWAMISH,1.0986122886681098,0.6931471805599453,10.231387437026681,0.0,10.231387437026681,Other,9.889185767825268,Office,9.392745258631441,Retail Store,8.699681400989514,14.857067545123234,4.734618253174978,107,71.18631985289512,28.813662501859366,0.0,0.0,3.9862703394562087,4.666034874744712
2139,Other,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,9.95113420600348,0.0,9.95113420600348,Other - Entertainment/Public Assembly,9.483796737163981,Other,8.79497643168877,Fast Food Restaurant,6.976348070447749,12.758343489570898,2.0095554142156695,86,25.200490087880866,74.79959985630516,0.0,0.0,3.9862703394562087,4.666034874744712
2140,Other,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.16877063004443,0.0,10.16877063004443,Other,10.16877063004443,none,0.0,none,0.0,14.290818687190873,2.9231615807191558,105,8.605859309127165,91.39415623321912,0.0,0.0,3.9862703394562087,4.666034874744712
2141,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.288579870836355,0.0,10.288579870836355,Non-Refrigerated Warehouse,10.288579870836355,Office,9.735246399950178,none,0.0,14.212057853655269,3.305787196857497,31,23.188150389281365,76.81186642669152,0.0,0.0,3.9862703394562087,3.558324320392524
2143,Warehouse,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,9.923339198238729,0.0,9.923339198238729,Non-Refrigerated Warehouse,9.61587214452889,Office,8.594339400592892,none,0.0,12.991247351146791,2.5779415157551897,97,45.03109059939757,54.96890940060243,0.0,0.0,3.9862703394562087,3.558324320392524
2144,Small- and Mid-Sized Office,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,9.92627591416656,0.0,9.92627591416656,Office,9.92627591416656,none,0.0,none,0.0,13.714078842232716,1.9878743481543455,97,0.0,100.00001383444459,0.0,0.0,3.9862703394562087,4.121695953477062
2145,Self-Storage Facility,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,10.158982120734663,0.0,10.158982120734663,Self-Storage Facility,10.158982120734663,none,0.0,none,0.0,12.253431801056868,0.9001613499442714,98,0.0,100.00014158408975,0.0,0.0,3.9862703394562087,2.971743123813331
2146,Refrigerated Warehouse,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,9.992916837362552,0.0,9.992916837362552,Refrigerated Warehouse,9.992916837362552,none,0.0,none,0.0,13.887227665348682,2.138889000323256,68,0.0,99.999965095186,0.0,0.0,3.9862703394562087,4.379001219843283
2147,Warehouse,GREATER DUWAMISH,1.3862943611198906,0.6931471805599453,10.852535848648456,0.0,10.852535848648456,Non-Refrigerated Warehouse,10.852535848648456,none,0.0,none,0.0,15.076266568248485,4.216119619148022,35,25.908773359952104,74.09123372604147,0.0,0.0,3.9862703394562087,3.558324320392524
2148,Medical Office,DELRIDGE,0.6931471805599453,0.6931471805599453,10.68317933449626,0.0,10.68317933449626,Medical Office,10.68317933449626,none,0.0,none,0.0,14.957772998143833,4.67609452432479,53,58.4391815880118,41.5608343668067,0.0,0.0,4.230193875113238,4.504953110490593
2149,Small- and Mid-Sized Office,DELRIDGE,0.6931471805599453,1.3862943611198906,10.51542467767053,0.0,10.51542467767053,Office,9.732461955484025,none,0.0,none,0.0,13.95027612618069,2.194999882314108,53,0.0,99.99995630392368,0.0,0.0,4.230193875113238,4.121695953477062
2150,Other,DELRIDGE,0.6931471805599453,1.0986122886681098,10.258781543397928,0.0,10.258781543397928,Other,10.250758416399567,Parking,7.00397413672268,none,0.0,15.066824047901541,4.540098189244376,21,42.38045431245466,57.61953138110512,0.0,0.0,4.230193875113238,4.666034874744712
2151,Warehouse,DELRIDGE,0.6931471805599453,1.0986122886681098,10.50783084142058,0.0,10.50783084142058,Non-Refrigerated Warehouse,10.681825704151798,none,0.0,none,0.0,12.639157480647944,1.1474024528375417,41,0.0,99.9998682556859,0.0,0.0,4.230193875113238,3.558324320392524
2152,Mixed Use Property,SOUTHWEST,0.6931471805599453,1.791759469228055,10.468147738930524,0.0,10.468147738930524,Office,9.578657284448841,Other,9.578657284448841,none,0.0,13.827405901992957,2.0856720914304723,19,0.0,99.99996294339616,0.0,0.0,4.710111269083119,4.550527089406856
2157,University,LAKE UNION,0.6931471805599453,1.0986122886681098,10.628472489944825,9.63194126199375,10.167811434160654,College/University,10.180891990576775,Medical Office,9.61587214452889,none,0.0,14.859273500137455,4.13804241748782,83,31.965832386184324,68.03415881063378,0.0,3.63532695086634,4.54199622261021,4.358324020235269
2159,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.797348609444098,0.0,10.797348609444098,Non-Refrigerated Warehouse,10.338187785912627,Office,9.798182590890704,none,0.0,14.557551468759073,4.136765278106052,82,48.463860749594154,51.53611544333644,0.0,0.0,3.9862703394562087,3.558324320392524
2160,Small- and Mid-Sized Office,GREATER DUWAMISH,0.6931471805599453,1.3862943611198906,10.679918337232811,0.0,10.679918337232811,Office,10.679918337232811,none,0.0,none,0.0,15.300951027751685,3.459151774922711,23,0.0,99.99998867986768,0.0,0.0,3.9862703394562087,4.121695953477062
2162,Retail Store,DELRIDGE,0.6931471805599453,0.6931471805599453,10.603262719386294,0.0,10.603262719386294,Retail Store,10.616290290754515,none,0.0,none,0.0,15.134696364905736,3.5967641652061304,33,5.447263124440439,94.55271682408744,0.0,0.0,4.230193875113238,4.202548085123781
2163,Retail Store,DELRIDGE,0.6931471805599453,0.6931471805599453,10.17385814221302,0.0,10.17385814221302,Retail Store,10.386777526107597,none,0.0,none,0.0,14.291052105842736,3.653511310276145,18,35.559860816587644,64.44012364469351,0.0,0.0,4.230193875113238,4.202548085123781
2166,Other,DELRIDGE,0.0,1.0986122886681098,10.212001134567842,0.0,10.212001134567842,Other - Recreation,10.277289980135452,Fitness Center/Health Club/Gym,9.048879705849558,Pre-school/Daycare,6.573680166960646,15.901721013767407,5.662578462732144,48,62.09075759708996,37.90924240291004,0.0,0.0,4.230193875113238,4.666034874744712
2167,Mixed Use Property,BALLARD,0.6931471805599453,0.6931471805599453,10.649535484831526,0.0,10.649535484831526,Other - Education,9.392745258631441,Other - Entertainment/Public Assembly,9.34145634983372,Social/Meeting Hall,9.116139576577355,15.002066642950638,5.031352535684977,97,85.5513691894837,14.448623178744416,0.0,0.0,4.449931191363842,4.550527089406856
2168,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,1.791759469228055,10.381304329495126,0.0,10.381304329495126,Office,10.381304329495126,none,0.0,none,0.0,13.587408954547959,2.5209170873110334,113,16.02464944155768,83.97530345039735,0.0,0.0,4.325498216102434,4.121695953477062
2170,Retail Store,NORTHWEST,0.6931471805599453,0.6931471805599453,10.839600519357369,0.0,10.839600519357369,Retail Store,10.839600519357369,none,0.0,none,0.0,14.076366666505356,2.719319793360441,70,8.552818918602172,91.44719071130231,0.0,0.0,4.368369606516011,4.202548085123781
2182,Mixed Use Property,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.203629181337648,0.0,10.203629181337648,Other,9.105090961257085,Other - Entertainment/Public Assembly,9.105090961257085,Self-Storage Facility,9.105090961257085,12.34521442303415,0.9555114450274363,107,0.0,100.00025829169157,0.0,0.0,3.9862703394562087,4.550527089406856
2183,Other,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,9.940205135471292,0.0,9.940205135471292,Other - Entertainment/Public Assembly,9.377209824211215,Restaurant,8.54110501146255,Office,8.246171559857563,13.817473629877155,2.915064370486536,88,22.640134775301306,77.3598652246987,0.0,0.0,3.9862703394562087,4.666034874744712
2184,Warehouse,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,10.616461869895815,0.0,10.616461869895815,Non-Refrigerated Warehouse,10.491301994830229,Office,8.476579508530941,none,0.0,13.613708736909592,3.3614165116503107,95,58.70487012405998,41.29514517102737,0.0,0.0,3.9862703394562087,3.558324320392524
2185,Small- and Mid-Sized Office,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,9.911009193934975,0.0,9.911009193934975,Office,9.911009193934975,none,0.0,none,0.0,13.264166929926644,1.6134299337036377,103,0.0,99.99997830516946,0.0,0.0,3.9862703394562087,4.121695953477062
2186,Small- and Mid-Sized Office,DOWNTOWN,0.6931471805599453,2.0794415416798357,10.491301994830229,0.0,10.491301994830229,Office,10.357774570341576,none,0.0,none,0.0,14.335765114302733,2.543961412569315,114,0.0,100.00000742961976,0.0,0.0,4.325498216102434,4.121695953477062
2187,Warehouse,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,10.628060723095926,0.0,10.628060723095926,Non-Refrigerated Warehouse,10.098272780745283,Retail Store,9.494390858193913,Office,8.214194414852564,14.73263374325292,4.5810823904590015,85,68.58610892293255,31.41389107706745,0.0,0.0,3.9862703394562087,3.558324320392524
2188,Refrigerated Warehouse,GREATER DUWAMISH,0.0,1.0986122886681098,10.103608096692797,0.0,10.103608096692797,Refrigerated Warehouse,9.659375694785721,Other,9.07004328643746,none,0.0,14.02481792928332,3.2035591207563074,86,26.41231004088888,73.58770009844278,0.0,0.0,3.9862703394562087,4.379001219843283
2190,Small- and Mid-Sized Office,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.024864123702642,0.0,10.024864123702642,Office,10.024864123702642,none,0.0,none,0.0,13.741418143381841,2.365559892155434,96,7.408369644185729,92.5916438171578,0.0,0.0,3.9862703394562087,4.121695953477062
2192,Warehouse,CENTRAL,0.6931471805599453,0.6931471805599453,9.90353755128617,0.0,9.90353755128617,Non-Refrigerated Warehouse,9.90353755128617,none,0.0,none,0.0,13.519163216946316,3.541538866215227,97,82.61476322768557,17.385219960576475,0.0,0.0,4.311388247635255,3.558324320392524
2193,Warehouse,CENTRAL,0.6931471805599453,0.6931471805599453,10.645448706505872,0.0,10.645448706505872,Non-Refrigerated Warehouse,10.545367754151743,Office,8.294299608857235,none,0.0,14.543062365719521,4.41968362585098,69,70.81758533868718,29.18243277720562,0.0,0.0,4.311388247635255,3.558324320392524
2199,Self-Storage Facility,CENTRAL,0.6931471805599453,0.6931471805599453,10.096130658401954,0.0,10.096130658401954,Self-Storage Facility,9.95318206955998,Parking,8.080546965824498,none,0.0,11.62599253659507,0.5822156198526637,61,0.19648172131305758,99.80378343970085,0.0,0.0,4.311388247635255,2.971743123813331
2202,Senior Care Community,NORTH,0.6931471805599453,1.9459101490553132,12.40697467786825,0.0,12.40697467786825,Senior Care Community,12.40697467786825,none,0.0,none,0.0,16.215189874772964,5.682899263739777,14,42.47893375110859,57.52105717418562,0.0,0.0,4.269779718821181,4.713396588694249
2205,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.11123316167024,0.0,10.11123316167024,Non-Refrigerated Warehouse,10.032452283817127,none,0.0,none,0.0,11.579826817421987,0.5596157879354227,91,0.0,100.0,0.0,0.0,3.9862703394562087,3.558324320392524
2206,Other,GREATER DUWAMISH,0.6931471805599453,1.3862943611198906,11.752461915490594,11.34700074233762,10.653865366550345,Parking,11.34700074233762,Office,10.653865366550345,none,0.0,14.99266057624049,3.1620938107692163,14,0.0,99.99998459220892,0.0,4.214593690373677,3.9862703394562087,4.666034874744712
2207,Retail Store,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.52535353109111,0.0,10.52535353109111,Retail Store,10.52535353109111,none,0.0,none,0.0,14.374352046207045,4.083620598859125,59,57.224095578032006,42.77587582839165,0.0,0.0,3.9862703394562087,4.202548085123781
2212,Retail Store,BALLARD,0.6931471805599453,0.6931471805599453,10.141913727381494,0.0,10.141913727381494,Retail Store,10.06343568035319,none,0.0,none,0.0,14.92336946459117,4.359653205696989,30,40.17213434867939,59.827849138048485,0.0,0.0,4.449931191363842,4.202548085123781
2214,Small- and Mid-Sized Office,GREATER DUWAMISH,0.0,1.3862943611198906,10.800656625202697,0.0,10.800656625202697,Office,10.385728499446342,Retail Store,9.21612361673191,none,0.0,14.181157767973051,2.402430427963762,113,0.0,99.99995664075084,0.0,0.0,3.9862703394562087,4.121695953477062
2215,Warehouse,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,10.861131337893761,0.0,10.861131337893761,Non-Refrigerated Warehouse,10.373522431293592,none,0.0,none,0.0,13.282081707632424,3.263849190510932,123,77.81681110513139,22.183156930419894,0.0,0.0,3.9862703394562087,3.558324320392524
2217,Small- and Mid-Sized Office,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,10.572265193312061,0.0,10.572265193312061,Office,10.226910733640675,Other,9.518707035620796,none,0.0,14.239664437967832,3.6951100038645723,86,40.551902339583165,59.44811401850721,0.0,0.0,3.9862703394562087,4.121695953477062
2218,Small- and Mid-Sized Office,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.177742381673879,0.0,10.177742381673879,Office,10.085850775128717,Non-Refrigerated Warehouse,9.090993614343617,Social/Meeting Hall,6.90875477931522,13.556109692040808,2.771963526845863,100,27.01407292151628,72.98596758332636,0.0,0.0,3.9862703394562087,4.121695953477062
2222,Retail Store,SOUTHEAST,0.6931471805599453,0.6931471805599453,10.542284138345991,0.0,10.542284138345991,Retail Store,10.265871170941843,Supermarket/Grocery Store,10.119163289002817,none,0.0,16.335992984907776,6.026107490551522,57,56.89464062072639,43.10535133719294,0.0,0.0,4.329629158306644,4.202548085123781
2225,K-12 School,DELRIDGE,0.6931471805599453,1.3862943611198906,10.304777289233812,0.0,10.304777289233812,K-12 School,10.353798548436128,none,0.0,none,0.0,14.057711949485682,4.012230265845171,61,77.2191980729167,22.78082154955095,0.0,0.0,4.230193875113238,3.933040582287841
2227,Worship Facility,MAGNOLIA / QUEEN ANNE,0.6931471805599453,0.6931471805599453,9.910512817472881,0.0,9.910512817472881,Worship Facility,9.99884318585288,Parking,0.0,none,0.0,13.808280169087919,3.872866290226952,58,87.67220563919466,12.327825837605522,0.0,0.0,4.351925326643182,3.5353565939790244
2228,Self-Storage Facility,NORTHWEST,0.6931471805599453,1.0986122886681098,11.182683778099651,10.354244649836,10.608711514321522,Self-Storage Facility,11.182683778099651,none,0.0,none,0.0,14.032887715540777,3.8279890098181366,33,63.311277834314005,36.688742281363204,0.0,3.799352722577024,4.368369606516011,2.971743123813331
2231,Small- and Mid-Sized Office,CENTRAL,0.6931471805599453,1.0986122886681098,10.595484071338678,0.0,10.595484071338678,Office,10.31231367277647,none,0.0,none,0.0,14.226668017189942,3.3690184832979204,52,25.19041520918723,74.8095930768501,0.0,0.0,4.311388247635255,4.121695953477062
2234,Retail Store,CENTRAL,0.6931471805599453,1.0986122886681098,9.961803629358965,0.0,9.961803629358965,Retail Store,9.558811758564227,Office,8.858368636308018,none,0.0,14.332175599097981,2.540814281726296,25,0.0,99.99997017465424,0.0,0.0,4.311388247635255,4.202548085123781
2235,Supermarket / Grocery Store,CENTRAL,0.6931471805599453,0.6931471805599453,10.329767847024877,0.0,10.329767847024877,Supermarket/Grocery Store,10.256641304347884,Other,7.8009820712577405,none,0.0,15.616971977366587,3.7667659927710075,43,0.0,99.99998349424791,0.0,0.0,4.311388247635255,5.471408967115091
2236,Retail Store,CENTRAL,0.6931471805599453,1.0986122886681098,10.061431030602083,0.0,10.061431030602083,Retail Store,9.866408544294707,Bank Branch,8.33110454805304,none,0.0,14.455587801051104,2.6546494243750947,43,0.0,99.99998022805097,0.0,0.0,4.311388247635255,4.202548085123781
2239,K-12 School,BALLARD,0.6931471805599453,1.3862943611198906,11.670928714112977,0.0,11.670928714112977,K-12 School,11.670928714112977,none,0.0,none,0.0,15.559886011432674,5.55028158367044,92,81.97151665000531,18.02847461228831,0.0,0.0,4.449931191363842,3.933040582287841
2240,Worship Facility,BALLARD,0.6931471805599453,1.0986122886681098,10.090838109351523,0.0,10.090838109351523,Worship Facility,10.090838109351523,none,0.0,none,0.0,13.702402538308815,3.482470101790892,95,61.446620165610234,38.55335883899972,0.0,0.0,4.449931191363842,3.5353565939790244
2241,Worship Facility,BALLARD,0.6931471805599453,1.3862943611198906,10.483941845626783,0.0,10.483941845626783,Worship Facility,10.274050608635028,Office,8.819813136232225,none,0.0,13.953708887228998,3.9541241814467813,94,81.44087855602095,18.55909967081148,0.0,0.0,4.449931191363842,3.5353565939790244
2244,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.840580412039547,0.0,10.840580412039547,Non-Refrigerated Warehouse,10.809748150372926,none,0.0,none,0.0,14.00295791370961,3.3586377672433594,82,34.74746319069332,65.25255753614294,0.0,0.0,3.9862703394562087,3.558324320392524
2245,Retail Store,GREATER DUWAMISH,0.6931471805599453,1.0986122886681098,9.994287576862567,0.0,9.994287576862567,Retail Store,9.994287576862567,none,0.0,none,0.0,14.079560996195278,3.7764323511217976,69,55.90231784980393,44.09769174938851,0.0,0.0,3.9862703394562087,4.202548085123781
2246,Distribution Center,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,9.69898173460629,0.0,9.69898173460629,Distribution Center,11.08467779396482,none,0.0,none,0.0,11.919515253055366,0.9555114450274363,71,7.983735692669006,92.01639955603558,0.0,0.0,3.9862703394562087,3.5765766642659993
2247,Warehouse,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.41819562981634,0.0,10.41819562981634,Non-Refrigerated Warehouse,10.41819562981634,none,0.0,none,0.0,14.142254466766394,2.367436065313662,59,0.0,99.99997295241437,0.0,0.0,3.9862703394562087,3.558324320392524
2248,Mixed Use Property,GREATER DUWAMISH,0.6931471805599453,0.6931471805599453,10.47194980911048,0.0,10.47194980911048,Other,9.256460307589736,Non-Refrigerated Warehouse,9.19786285046507,Refrigerated Warehouse,9.09133158539398,14.101794716289236,3.821660565347755,71,57.62316417627963,42.376854599963686,0.0,0.0,3.9862703394562087,4.550527089406856
2252,Other,GREATER DUWAMISH,0.6931471805599453,1.3862943611198906,10.495183233934963,0.0,10.495183233934963,Other,10.45547431330706,none,0.0,none,0.0,15.353137918690582,3.5097527882165007,61,0.0,99.99997851095995,0.0,0.0,3.9862703394562087,4.666034874744712
2253,Other,DOWNTOWN,0.6931471805599453,1.0986122886681098,10.778206008499323,9.970445020661009,10.187914332267237,Other - Mall,10.296913817032536,Parking,8.699681400989514,none,0.0,15.915173021795738,5.703482429647199,32,64.25060204598249,35.74939795401752,0.0,3.8195648313454202,4.325498216102434,4.666034874744712
2254,Warehouse,DOWNTOWN,0.6931471805599453,0.6931471805599453,10.081801087932543,0.0,10.081801087932543,Non-Refrigerated Warehouse,9.817439347910675,Worship Facility,8.412054873292933,none,0.0,12.936914360320744,2.7324175575505043,93,59.85488501210813,40.14521278149443,0.0,0.0,4.325498216102434,3.558324320392524
